jahr,monat,tarifverbund_id,ticket_code,bundesland_code2,anteil
2024,5,11,5,14,0.0846
2024,5,11,5,13,0.1377
2024,5,11,5,3,0.1076
2024,5,11,5,11,0.048
2024,11,13,1,5,0.006
2024,11,13,1,3,0.2569
2024,11,13,1,9,0.0928
2024,11,13,1,12,0.0414
2024,11,13,1,8,0.6029
2024,12,16,4,7,0.2492
2024,12,16,4,4,0.0515
2024,12,16,4,12,0.3398
2024,12,16,4,2,0.3232
2024,12,16,4,9,0.0363
2025,3,15,4,8,0.1693
2025,3,15,4,6,0.0886
2025,3,15,4,11,0.181
2025,3,15,4,1,0.1169
2025,3,15,4,4,0.0738
2025,3,15,4,5,0.1568
2025,3,15,4,14,0.1911
2025,3,15,4,7,0.0225
2025,4,6,3,4,0.1282
2025,4,6,3,12,0.4052
2025,4,6,3,16,0.0911
2025,4,6,3,5,0.3755
2025,2,2,5,13,0.0741
2025,2,2,5,6,0.0009
2025,2,2,5,10,0.0821
2025,2,2,5,16,0.0767
2025,2,2,5,14,0.3292
2025,2,2,5,12,0.2178
2025,2,2,5,5,0.0508
2025,2,2,5,8,0.1684
2024,2,9,5,11,0.1
2024,2,9,5,2,0.5894
2024,2,9,5,1,0.3106
2024,6,6,4,11,0.2129
2024,6,6,4,5,0.1434
2024,6,6,4,9,0.1465
2024,6,6,4,13,0.1803
2024,6,6,4,2,0.1185
2024,6,6,4,4,0.1984
2025,8,10,2,3,0.1535
2025,8,10,2,15,0.1812
2025,8,10,2,10,0.1209
2025,8,10,2,4,0.1058
2025,8,10,2,16,0.1703
2025,8,10,2,11,0.1479
2025,8,10,2,5,0.1204
2024,5,19,2,12,0.1025
2024,5,19,2,3,0.1257
2024,5,19,2,1,0.1828
2024,5,19,2,6,0.2596
2024,5,19,2,8,0.2728
2024,5,19,2,11,0.0566
2025,10,10,1,6,0.3207
2025,10,10,1,15,0.3817
2025,10,10,1,12,0.0041
2025,10,10,1,1,0.2252
2025,10,10,1,4,0.0683
2025,1,1,2,9,0.0219
2025,1,1,2,16,0.1801
2025,1,1,2,1,0.3136
2025,1,1,2,10,0.0288
2025,1,1,2,5,0.4556
2024,1,20,3,9,0.2207
2024,1,20,3,11,0.2372
2024,1,20,3,1,0.255
2024,1,20,3,10,0.1617
2024,1,20,3,14,0.1254
2025,1,8,1,4,0.2548
2025,1,8,1,1,0.0639
2025,1,8,1,6,0.3072
2025,1,8,1,15,0.0299
2025,1,8,1,10,0.3011
2025,1,8,1,3,0.0431
2025,3,14,4,2,0.1562
2025,3,14,4,6,0.1758
2025,3,14,4,16,0.0793
2025,3,14,4,9,0.1602
2025,3,14,4,5,0.2145
2025,3,14,4,4,0.214
2025,11,15,2,12,0.204
2025,11,15,2,9,0.4241
2025,11,15,2,1,0.339
2025,11,15,2,11,0.0329
2024,2,4,3,5,0.1006
2024,2,4,3,12,0.0725
2024,2,4,3,16,0.1844
2024,2,4,3,2,0.0631
2024,2,4,3,3,0.2725
2024,2,4,3,8,0.3057
2024,2,4,3,1,0.0012
2025,11,11,1,12,0.2926
2025,11,11,1,2,0.0301
2025,11,11,1,6,0.3254
2025,11,11,1,8,0.0308
2025,11,11,1,10,0.3211
2025,10,16,5,3,0.7582
2025,10,16,5,16,0.0243
2025,10,16,5,6,0.2049
2025,10,16,5,10,0.0126
2024,7,4,5,12,0.0929
2024,7,4,5,8,0.1135
2024,7,4,5,2,0.0859
2024,7,4,5,16,0.0834
2024,7,4,5,4,0.169
2024,7,4,5,5,0.1238
2024,7,4,5,13,0.2499
2024,7,4,5,3,0.0816
2025,8,17,3,6,0.3515
2025,8,17,3,5,0.0739
2025,8,17,3,15,0.2839
2025,8,17,3,12,0.2907
2025,1,11,1,15,0.0381
2025,1,11,1,14,0.1383
2025,1,11,1,11,0.2417
2025,1,11,1,16,0.1055
2025,1,11,1,3,0.1571
2025,1,11,1,1,0.1659
2025,1,11,1,10,0.0702
2025,1,11,1,7,0.0832
2024,1,1,2,9,0.2139
2024,1,1,2,2,0.0144
2024,1,1,2,16,0.0527
2024,1,1,2,13,0.3012
2024,1,1,2,4,0.0853
2024,1,1,2,5,0.064
2024,1,1,2,12,0.2685
2024,9,13,4,13,0.2667
2024,9,13,4,11,0.2394
2024,9,13,4,10,0.3306
2024,9,13,4,1,0.003
2024,9,13,4,6,0.1603
2025,11,2,2,11,0.1711
2025,11,2,2,16,0.2608
2025,11,2,2,2,0.104
2025,11,2,2,3,0.0121
2025,11,2,2,6,0.452
2024,2,5,2,14,0.2277
2024,2,5,2,12,0.1891
2024,2,5,2,7,0.1519
2024,2,5,2,8,0.1263
2024,2,5,2,4,0.0126
2024,2,5,2,5,0.2924
2024,2,7,4,4,0.1679
2024,2,7,4,7,0.36
2024,2,7,4,15,0.3698
2024,2,7,4,13,0.1023
2024,8,15,4,10,0.329
2024,8,15,4,15,0.0693
2024,8,15,4,16,0.3393
2024,8,15,4,12,0.2624
2025,4,20,2,11,0.1325
2025,4,20,2,13,0.3279
2025,4,20,2,1,0.3432
2025,4,20,2,2,0.1964
2024,3,8,4,15,0.2318
2024,3,8,4,1,0.199
2024,3,8,4,11,0.3557
2024,3,8,4,3,0.2135
2025,7,1,2,14,0.1035
2025,7,1,2,2,0.3727
2025,7,1,2,12,0.5205
2025,7,1,2,4,0.0033
2025,6,2,5,12,0.2315
2025,6,2,5,2,0.2355
2025,6,2,5,8,0.3077
2025,6,2,5,9,0.2253
2025,5,15,3,8,0.1852
2025,5,15,3,13,0.0324
2025,5,15,3,2,0.1878
2025,5,15,3,7,0.2181
2025,5,15,3,3,0.1991
2025,5,15,3,6,0.1774
2025,9,2,4,13,0.2248
2025,9,2,4,9,0.178
2025,9,2,4,2,0.0673
2025,9,2,4,6,0.1847
2025,9,2,4,8,0.2331
2025,9,2,4,11,0.1121
2024,12,2,5,1,0.4361
2024,12,2,5,10,0.3078
2024,12,2,5,15,0.0658
2024,12,2,5,13,0.0896
2024,12,2,5,7,0.1007
2025,1,13,1,3,0.0532
2025,1,13,1,6,0.1098
2025,1,13,1,7,0.2383
2025,1,13,1,11,0.1696
2025,1,13,1,16,0.0921
2025,1,13,1,14,0.337
2024,8,14,4,6,0.4034
2024,8,14,4,7,0.2248
2024,8,14,4,11,0.04
2024,8,14,4,9,0.3318
2024,2,11,1,13,0.0134
2024,2,11,1,16,0.3522
2024,2,11,1,15,0.6344
2024,10,14,4,15,0.1646
2024,10,14,4,1,0.0212
2024,10,14,4,8,0.1655
2024,10,14,4,11,0.2891
2024,10,14,4,13,0.0452
2024,10,14,4,7,0.3144
2024,4,20,1,12,0.293
2024,4,20,1,13,0.0337
2024,4,20,1,8,0.0539
2024,4,20,1,16,0.1279
2024,4,20,1,6,0.2291
2024,4,20,1,9,0.2624
2024,7,20,1,5,0.4955
2024,7,20,1,1,0.3698
2024,7,20,1,6,0.1347
2025,11,3,1,15,0.2518
2025,11,3,1,7,0.1335
2025,11,3,1,1,0.0145
2025,11,3,1,8,0.1738
2025,11,3,1,5,0.1071
2025,11,3,1,14,0.1235
2025,11,3,1,2,0.1958
2025,2,20,5,9,0.5105
2025,2,20,5,3,0.0251
2025,2,20,5,5,0.4644
2024,9,14,1,2,0.0717
2024,9,14,1,10,0.0243
2024,9,14,1,16,0.0273
2024,9,14,1,6,0.2098
2024,9,14,1,12,0.1827
2024,9,14,1,1,0.1244
2024,9,14,1,9,0.0793
2024,9,14,1,7,0.2805
2025,9,10,1,8,0.0172
2025,9,10,1,15,0.0837
2025,9,10,1,14,0.0329
2025,9,10,1,12,0.2193
2025,9,10,1,9,0.1432
2025,9,10,1,10,0.198
2025,9,10,1,16,0.0857
2025,9,10,1,1,0.22
2024,4,6,3,11,0.6275
2024,4,6,3,15,0.3538
2024,4,6,3,16,0.0187
2024,10,14,3,9,0.1182
2024,10,14,3,12,0.206
2024,10,14,3,11,0.1274
2024,10,14,3,15,0.1116
2024,10,14,3,2,0.1643
2024,10,14,3,7,0.1437
2024,10,14,3,13,0.0101
2024,10,14,3,4,0.1187
2025,8,10,1,14,0.3338
2025,8,10,1,5,0.1188
2025,8,10,1,12,0.288
2025,8,10,1,16,0.2594
2024,10,3,5,10,0.1078
2024,10,3,5,5,0.4071
2024,10,3,5,1,0.3421
2024,10,3,5,7,0.143
2024,6,10,2,11,0.0724
2024,6,10,2,2,0.2004
2024,6,10,2,4,0.2386
2024,6,10,2,14,0.1997
2024,6,10,2,1,0.151
2024,6,10,2,6,0.1379
2025,9,15,5,11,0.1049
2025,9,15,5,9,0.1068
2025,9,15,5,7,0.137
2025,9,15,5,8,0.1424
2025,9,15,5,15,0.2289
2025,9,15,5,1,0.0649
2025,9,15,5,6,0.2151
2024,10,8,5,13,0.1497
2024,10,8,5,5,0.0921
2024,10,8,5,7,0.0553
2024,10,8,5,1,0.2626
2024,10,8,5,11,0.0985
2024,10,8,5,10,0.0778
2024,10,8,5,2,0.0841
2024,10,8,5,8,0.1799
2024,5,7,1,5,0.1755
2024,5,7,1,10,0.3702
2024,5,7,1,15,0.4543
2024,8,13,1,10,0.2981
2024,8,13,1,9,0.1425
2024,8,13,1,12,0.5594
2025,2,19,4,13,0.0517
2025,2,19,4,10,0.1162
2025,2,19,4,14,0.5282
2025,2,19,4,2,0.3039
2024,2,17,1,6,0.4664
2024,2,17,1,13,0.2621
2024,2,17,1,15,0.1677
2024,2,17,1,12,0.1038
2024,4,8,2,9,0.1384
2024,4,8,2,6,0.1466
2024,4,8,2,13,0.062
2024,4,8,2,15,0.1112
2024,4,8,2,11,0.2084
2024,4,8,2,2,0.0788
2024,4,8,2,14,0.2546
2025,7,14,3,6,0.3544
2025,7,14,3,7,0.2223
2025,7,14,3,5,0.3087
2025,7,14,3,1,0.1146
2024,11,15,3,13,0.4078
2024,11,15,3,10,0.408
2024,11,15,3,11,0.1842
2025,5,11,2,8,0.2794
2025,5,11,2,3,0.4503
2025,5,11,2,10,0.2703
2024,3,14,2,14,0.1651
2024,3,14,2,1,0.2297
2024,3,14,2,6,0.0055
2024,3,14,2,10,0.1451
2024,3,14,2,4,0.1906
2024,3,14,2,3,0.094
2024,3,14,2,13,0.1234
2024,3,14,2,8,0.0466
2024,6,7,3,15,0.0743
2024,6,7,3,6,0.3977
2024,6,7,3,12,0.391
2024,6,7,3,4,0.137
2024,12,12,5,3,0.1488
2024,12,12,5,15,0.0792
2024,12,12,5,1,0.1949
2024,12,12,5,4,0.3197
2024,12,12,5,10,0.2574
2024,2,1,5,4,0.1537
2024,2,1,5,13,0.32
2024,2,1,5,10,0.0023
2024,2,1,5,6,0.0107
2024,2,1,5,3,0.225
2024,2,1,5,16,0.2883
2024,4,13,3,13,0.0468
2024,4,13,3,2,0.3006
2024,4,13,3,16,0.2505
2024,4,13,3,7,0.2068
2024,4,13,3,5,0.0092
2024,4,13,3,9,0.1861
2024,8,20,4,2,0.1956
2024,8,20,4,5,0.1396
2024,8,20,4,13,0.1773
2024,8,20,4,7,0.117
2024,8,20,4,12,0.0339
2024,8,20,4,1,0.0398
2024,8,20,4,6,0.0716
2024,8,20,4,14,0.2252
2024,12,9,4,6,0.6303
2024,12,9,4,16,0.1363
2024,12,9,4,7,0.2334
2025,3,3,3,7,0.1237
2025,3,3,3,5,0.1912
2025,3,3,3,2,0.2029
2025,3,3,3,6,0.2041
2025,3,3,3,11,0.0923
2025,3,3,3,14,0.1858
2024,7,3,2,15,0.2952
2024,7,3,2,12,0.3782
2024,7,3,2,5,0.0735
2024,7,3,2,10,0.1433
2024,7,3,2,14,0.1098
2024,4,20,3,12,0.079
2024,4,20,3,16,0.3166
2024,4,20,3,5,0.2374
2024,4,20,3,14,0.2197
2024,4,20,3,15,0.1473
2024,11,16,2,5,0.2207
2024,11,16,2,3,0.1513
2024,11,16,2,10,0.0385
2024,11,16,2,16,0.0031
2024,11,16,2,7,0.0945
2024,11,16,2,13,0.132
2024,11,16,2,4,0.2258
2024,11,16,2,1,0.1341
2024,7,14,3,6,0.115
2024,7,14,3,16,0.1369
2024,7,14,3,11,0.3166
2024,7,14,3,3,0.1775
2024,7,14,3,10,0.0619
2024,7,14,3,9,0.1921
2024,2,16,2,16,0.5742
2024,2,16,2,15,0.0556
2024,2,16,2,7,0.193
2024,2,16,2,1,0.1772
2024,2,9,4,9,0.35
2024,2,9,4,10,0.2882
2024,2,9,4,13,0.1581
2024,2,9,4,12,0.2037
2025,6,7,1,1,0.1961
2025,6,7,1,14,0.1176
2025,6,7,1,12,0.0292
2025,6,7,1,13,0.0973
2025,6,7,1,9,0.0198
2025,6,7,1,4,0.1633
2025,6,7,1,11,0.1579
2025,6,7,1,6,0.2188
2024,8,5,5,2,0.3341
2024,8,5,5,8,0.1564
2024,8,5,5,10,0.5095
2025,7,11,1,8,0.2752
2025,7,11,1,4,0.0243
2025,7,11,1,12,0.3675
2025,7,11,1,14,0.333
2024,2,6,5,7,0.469
2024,2,6,5,12,0.4632
2024,2,6,5,14,0.0678
2025,5,19,1,2,0.3355
2025,5,19,1,4,0.2103
2025,5,19,1,15,0.0433
2025,5,19,1,14,0.3884
2025,5,19,1,10,0.0225
2024,1,5,5,3,0.0274
2024,1,5,5,4,0.1614
2024,1,5,5,8,0.1638
2024,1,5,5,2,0.0821
2024,1,5,5,14,0.0026
2024,1,5,5,13,0.1177
2024,1,5,5,12,0.2478
2024,1,5,5,15,0.1972
2024,9,7,2,7,0.3443
2024,9,7,2,10,0.0874
2024,9,7,2,13,0.1413
2024,9,7,2,11,0.094
2024,9,7,2,15,0.219
2024,9,7,2,8,0.114
2025,6,17,1,10,0.1131
2025,6,17,1,11,0.2247
2025,6,17,1,5,0.1668
2025,6,17,1,14,0.2075
2025,6,17,1,9,0.037
2025,6,17,1,4,0.2509
2025,11,5,3,16,0.4159
2025,11,5,3,1,0.1442
2025,11,5,3,6,0.058
2025,11,5,3,9,0.3819
2024,9,1,2,4,0.2198
2024,9,1,2,15,0.1857
2024,9,1,2,14,0.063
2024,9,1,2,8,0.2685
2024,9,1,2,6,0.263
2025,5,2,5,10,0.2689
2025,5,2,5,9,0.1655
2025,5,2,5,5,0.2402
2025,5,2,5,6,0.3254
2024,6,16,3,5,0.2542
2024,6,16,3,6,0.2607
2024,6,16,3,3,0.2827
2024,6,16,3,4,0.2024
2025,7,7,4,11,0.3025
2025,7,7,4,9,0.2119
2025,7,7,4,8,0.3693
2025,7,7,4,16,0.1163
2025,4,8,5,16,0.0715
2025,4,8,5,15,0.1646
2025,4,8,5,14,0.1746
2025,4,8,5,5,0.3675
2025,4,8,5,6,0.2218
2025,5,11,3,13,0.2491
2025,5,11,3,16,0.0909
2025,5,11,3,7,0.2071
2025,5,11,3,1,0.2507
2025,5,11,3,14,0.1972
2025,5,11,3,15,0.005
2024,1,6,3,7,0.0854
2024,1,6,3,4,0.2097
2024,1,6,3,11,0.0863
2024,1,6,3,12,0.1484
2024,1,6,3,5,0.0529
2024,1,6,3,13,0.057
2024,1,6,3,6,0.1333
2024,1,6,3,1,0.227
2025,2,13,5,3,0.2132
2025,2,13,5,4,0.3143
2025,2,13,5,16,0.4725
2025,7,8,5,2,0.1095
2025,7,8,5,13,0.4327
2025,7,8,5,11,0.257
2025,7,8,5,7,0.026
2025,7,8,5,12,0.0246
2025,7,8,5,8,0.1502
2024,5,20,5,12,0.1402
2024,5,20,5,8,0.3349
2024,5,20,5,5,0.1788
2024,5,20,5,2,0.0656
2024,5,20,5,15,0.065
2024,5,20,5,3,0.1291
2024,5,20,5,13,0.0864
2025,2,18,3,15,0.3588
2025,2,18,3,4,0.4779
2025,2,18,3,6,0.1633
2024,6,14,4,10,0.2458
2024,6,14,4,12,0.1211
2024,6,14,4,1,0.2403
2024,6,14,4,3,0.05
2024,6,14,4,2,0.1272
2024,6,14,4,6,0.1252
2024,6,14,4,11,0.0904
2025,11,11,4,9,0.088
2025,11,11,4,5,0.1661
2025,11,11,4,10,0.1645
2025,11,11,4,12,0.1714
2025,11,11,4,1,0.0124
2025,11,11,4,3,0.204
2025,11,11,4,2,0.077
2025,11,11,4,7,0.1166
2024,8,9,4,11,0.2892
2024,8,9,4,13,0.3379
2024,8,9,4,9,0.3729
2024,1,3,1,3,0.1564
2024,1,3,1,10,0.0162
2024,1,3,1,2,0.1705
2024,1,3,1,9,0.1128
2024,1,3,1,14,0.1836
2024,1,3,1,13,0.139
2024,1,3,1,16,0.1418
2024,1,3,1,11,0.0797
2025,8,1,2,15,0.1423
2025,8,1,2,8,0.0782
2025,8,1,2,12,0.2477
2025,8,1,2,3,0.1955
2025,8,1,2,11,0.3363
2025,12,15,3,14,0.0072
2025,12,15,3,15,0.0862
2025,12,15,3,1,0.1635
2025,12,15,3,7,0.0991
2025,12,15,3,10,0.0853
2025,12,15,3,5,0.2583
2025,12,15,3,16,0.1251
2025,12,15,3,13,0.1753
2025,6,3,1,7,0.1956
2025,6,3,1,13,0.0521
2025,6,3,1,14,0.0459
2025,6,3,1,10,0.0066
2025,6,3,1,6,0.1523
2025,6,3,1,15,0.2137
2025,6,3,1,3,0.1972
2025,6,3,1,4,0.1366
2025,8,7,4,11,0.5192
2025,8,7,4,14,0.368
2025,8,7,4,6,0.1128
2025,2,4,4,14,0.2946
2025,2,4,4,5,0.0104
2025,2,4,4,4,0.3348
2025,2,4,4,16,0.3602
2024,2,19,5,13,0.4494
2024,2,19,5,1,0.4425
2024,2,19,5,8,0.1081
2025,11,12,5,15,0.1273
2025,11,12,5,8,0.4943
2025,11,12,5,7,0.3784
2025,1,14,2,3,0.519
2025,1,14,2,16,0.4118
2025,1,14,2,9,0.0692
2025,8,14,2,4,0.1811
2025,8,14,2,8,0.5029
2025,8,14,2,12,0.2097
2025,8,14,2,10,0.1063
2024,7,7,3,12,0.3461
2024,7,7,3,8,0.6429
2024,7,7,3,5,0.011
2025,5,20,3,14,0.2167
2025,5,20,3,7,0.1917
2025,5,20,3,16,0.0995
2025,5,20,3,2,0.1942
2025,5,20,3,6,0.0689
2025,5,20,3,12,0.229
2024,2,7,2,13,0.0092
2024,2,7,2,15,0.564
2024,2,7,2,8,0.4268
2025,11,2,3,2,0.2448
2025,11,2,3,3,0.0555
2025,11,2,3,14,0.0676
2025,11,2,3,4,0.3015
2025,11,2,3,15,0.3306
2024,8,8,3,7,0.4566
2024,8,8,3,14,0.2568
2024,8,8,3,12,0.2866
2024,2,8,3,14,0.3576
2024,2,8,3,3,0.2749
2024,2,8,3,15,0.3002
2024,2,8,3,9,0.0673
2025,3,19,5,6,0.2081
2025,3,19,5,1,0.4115
2025,3,19,5,8,0.3804
2024,6,18,3,11,0.016
2024,6,18,3,1,0.2634
2024,6,18,3,13,0.4115
2024,6,18,3,15,0.0808
2024,6,18,3,6,0.2283
2024,9,5,2,13,0.0385
2024,9,5,2,16,0.1346
2024,9,5,2,10,0.086
2024,9,5,2,12,0.1621
2024,9,5,2,9,0.0256
2024,9,5,2,3,0.3739
2024,9,5,2,11,0.1793
2024,8,16,1,15,0.1099
2024,8,16,1,3,0.1657
2024,8,16,1,14,0.3186
2024,8,16,1,10,0.0452
2024,8,16,1,11,0.2316
2024,8,16,1,1,0.129
2025,9,19,5,4,0.1045
2025,9,19,5,8,0.0619
2025,9,19,5,15,0.4492
2025,9,19,5,12,0.1075
2025,9,19,5,10,0.0392
2025,9,19,5,16,0.0452
2025,9,19,5,3,0.1925
2025,7,17,2,4,0.0697
2025,7,17,2,16,0.2067
2025,7,17,2,15,0.1419
2025,7,17,2,5,0.1104
2025,7,17,2,3,0.1225
2025,7,17,2,11,0.1875
2025,7,17,2,13,0.1613
2025,3,15,2,11,0.0586
2025,3,15,2,7,0.2969
2025,3,15,2,6,0.343
2025,3,15,2,16,0.3015
2024,5,1,5,2,0.2443
2024,5,1,5,13,0.3217
2024,5,1,5,4,0.0916
2024,5,1,5,3,0.1528
2024,5,1,5,1,0.0045
2024,5,1,5,15,0.1851
2025,2,1,4,7,0.2315
2025,2,1,4,11,0.1101
2025,2,1,4,14,0.3183
2025,2,1,4,10,0.2797
2025,2,1,4,16,0.0604
2024,8,18,2,11,0.2543
2024,8,18,2,6,0.1535
2024,8,18,2,3,0.1729
2024,8,18,2,5,0.2089
2024,8,18,2,15,0.2104
2024,3,9,3,9,0.2657
2024,3,9,3,2,0.399
2024,3,9,3,13,0.0522
2024,3,9,3,6,0.0939
2024,3,9,3,7,0.1892
2024,7,9,2,4,0.2003
2024,7,9,2,9,0.5917
2024,7,9,2,12,0.208
2024,10,9,1,3,0.0825
2024,10,9,1,14,0.3558
2024,10,9,1,9,0.094
2024,10,9,1,16,0.0071
2024,10,9,1,7,0.3107
2024,10,9,1,15,0.1499
2024,5,12,2,5,0.1338
2024,5,12,2,10,0.085
2024,5,12,2,14,0.3493
2024,5,12,2,9,0.1958
2024,5,12,2,13,0.1381
2024,5,12,2,1,0.0369
2024,5,12,2,12,0.0611
2025,12,17,2,8,0.1406
2025,12,17,2,14,0.0456
2025,12,17,2,13,0.157
2025,12,17,2,12,0.1554
2025,12,17,2,3,0.0485
2025,12,17,2,9,0.1475
2025,12,17,2,10,0.1591
2025,12,17,2,7,0.1463
2025,2,14,2,11,0.0696
2025,2,14,2,3,0.1538
2025,2,14,2,12,0.0862
2025,2,14,2,5,0.2554
2025,2,14,2,1,0.1696
2025,2,14,2,2,0.2654
2025,12,6,2,14,0.2981
2025,12,6,2,3,0.0993
2025,12,6,2,15,0.6026
2025,1,5,4,13,0.2603
2025,1,5,4,16,0.3675
2025,1,5,4,3,0.1545
2025,1,5,4,11,0.2177
2024,8,18,1,9,0.3315
2024,8,18,1,3,0.2675
2024,8,18,1,7,0.307
2024,8,18,1,2,0.094
2025,9,19,1,9,0.2596
2025,9,19,1,13,0.2122
2025,9,19,1,6,0.2137
2025,9,19,1,1,0.3145
2025,6,9,3,16,0.197
2025,6,9,3,4,0.1205
2025,6,9,3,11,0.0187
2025,6,9,3,8,0.2596
2025,6,9,3,5,0.2415
2025,6,9,3,2,0.0905
2025,6,9,3,9,0.0722
2025,2,18,5,13,0.0969
2025,2,18,5,14,0.4007
2025,2,18,5,5,0.5024
2025,7,9,2,16,0.0662
2025,7,9,2,13,0.2328
2025,7,9,2,5,0.1354
2025,7,9,2,4,0.1921
2025,7,9,2,9,0.1184
2025,7,9,2,2,0.0155
2025,7,9,2,11,0.0288
2025,7,9,2,6,0.2108
2024,7,14,1,9,0.2477
2024,7,14,1,15,0.0209
2024,7,14,1,5,0.0255
2024,7,14,1,11,0.2031
2024,7,14,1,16,0.0612
2024,7,14,1,6,0.1248
2024,7,14,1,7,0.149
2024,7,14,1,14,0.1678
2024,11,4,1,16,0.4834
2024,11,4,1,9,0.217
2024,11,4,1,10,0.2996
2024,3,17,3,13,0.0269
2024,3,17,3,1,0.1745
2024,3,17,3,10,0.0824
2024,3,17,3,2,0.1536
2024,3,17,3,14,0.2064
2024,3,17,3,11,0.0963
2024,3,17,3,16,0.0899
2024,3,17,3,12,0.17
2024,9,15,4,15,0.0155
2024,9,15,4,14,0.1649
2024,9,15,4,8,0.3331
2024,9,15,4,10,0.3079
2024,9,15,4,9,0.1786
2025,12,3,4,7,0.0226
2025,12,3,4,10,0.885
2025,12,3,4,3,0.0924
2024,6,18,1,1,0.1366
2024,6,18,1,12,0.3866
2024,6,18,1,8,0.0988
2024,6,18,1,5,0.1771
2024,6,18,1,6,0.019
2024,6,18,1,11,0.1819
2025,12,7,3,9,0.1888
2025,12,7,3,13,0.1919
2025,12,7,3,15,0.1989
2025,12,7,3,3,0.0438
2025,12,7,3,4,0.1273
2025,12,7,3,16,0.0226
2025,12,7,3,11,0.0896
2025,12,7,3,6,0.1371
2025,4,15,3,11,0.4498
2025,4,15,3,14,0.0445
2025,4,15,3,5,0.1998
2025,4,15,3,2,0.3059
2025,2,11,4,6,0.151
2025,2,11,4,13,0.1677
2025,2,11,4,7,0.1413
2025,2,11,4,4,0.1796
2025,2,11,4,5,0.0604
2025,2,11,4,8,0.0209
2025,2,11,4,16,0.1089
2025,2,11,4,10,0.1702
2025,7,15,1,10,0.0539
2025,7,15,1,13,0.0246
2025,7,15,1,9,0.1625
2025,7,15,1,14,0.2382
2025,7,15,1,3,0.1099
2025,7,15,1,7,0.0716
2025,7,15,1,16,0.1945
2025,7,15,1,2,0.1448
2024,1,19,3,5,0.1914
2024,1,19,3,15,0.3029
2024,1,19,3,7,0.101
2024,1,19,3,2,0.0702
2024,1,19,3,12,0.2578
2024,1,19,3,16,0.0767
2024,11,9,3,9,0.3643
2024,11,9,3,1,0.4298
2024,11,9,3,8,0.1072
2024,11,9,3,4,0.0987
2024,9,20,1,7,0.1731
2024,9,20,1,3,0.0856
2024,9,20,1,1,0.1139
2024,9,20,1,5,0.1174
2024,9,20,1,4,0.0852
2024,9,20,1,14,0.1752
2024,9,20,1,10,0.12
2024,9,20,1,8,0.1296
2025,3,20,3,9,0.0965
2025,3,20,3,12,0.2342
2025,3,20,3,13,0.2438
2025,3,20,3,6,0.0833
2025,3,20,3,5,0.0929
2025,3,20,3,7,0.2493
2024,9,18,3,11,0.1302
2024,9,18,3,14,0.2841
2024,9,18,3,15,0.068
2024,9,18,3,12,0.5177
2025,6,16,2,16,0.1796
2025,6,16,2,9,0.1615
2025,6,16,2,6,0.1387
2025,6,16,2,2,0.2466
2025,6,16,2,10,0.1165
2025,6,16,2,4,0.1438
2025,6,16,2,14,0.0133
2024,3,2,3,15,0.1738
2024,3,2,3,8,0.1735
2024,3,2,3,10,0.0179
2024,3,2,3,7,0.1079
2024,3,2,3,2,0.2693
2024,3,2,3,3,0.0459
2024,3,2,3,1,0.2117
2025,9,6,5,9,0.3966
2025,9,6,5,10,0.3047
2025,9,6,5,5,0.2987
2024,1,11,1,14,0.2203
2024,1,11,1,12,0.1031
2024,1,11,1,13,0.2321
2024,1,11,1,3,0.1014
2024,1,11,1,7,0.0774
2024,1,11,1,4,0.2657
2024,2,11,4,14,0.2118
2024,2,11,4,3,0.2383
2024,2,11,4,13,0.013
2024,2,11,4,9,0.1852
2024,2,11,4,11,0.1442
2024,2,11,4,10,0.1901
2024,2,11,4,6,0.0174
2025,11,12,2,14,0.4628
2025,11,12,2,12,0.1572
2025,11,12,2,3,0.38
2025,4,18,2,6,0.4677
2025,4,18,2,1,0.2129
2025,4,18,2,11,0.0604
2025,4,18,2,8,0.259
2025,9,11,2,13,0.096
2025,9,11,2,16,0.1633
2025,9,11,2,7,0.0931
2025,9,11,2,14,0.2258
2025,9,11,2,12,0.1322
2025,9,11,2,8,0.0476
2025,9,11,2,3,0.1367
2025,9,11,2,6,0.1053
2024,9,20,5,3,0.239
2024,9,20,5,6,0.0093
2024,9,20,5,8,0.2766
2024,9,20,5,13,0.4481
2024,9,20,5,2,0.027
2024,11,8,1,4,0.0024
2024,11,8,1,3,0.2041
2024,11,8,1,1,0.0147
2024,11,8,1,9,0.48
2024,11,8,1,14,0.2988
2025,12,15,1,6,0.6081
2025,12,15,1,4,0.178
2025,12,15,1,11,0.2139
2025,9,4,3,4,0.1433
2025,9,4,3,14,0.0678
2025,9,4,3,11,0.1689
2025,9,4,3,3,0.3242
2025,9,4,3,10,0.2958
2024,11,18,2,5,0.1984
2024,11,18,2,14,0.1884
2024,11,18,2,15,0.1683
2024,11,18,2,8,0.0255
2024,11,18,2,1,0.1982
2024,11,18,2,10,0.1983
2024,11,18,2,12,0.0229
2025,7,2,1,6,0.1886
2025,7,2,1,10,0.1741
2025,7,2,1,9,0.1775
2025,7,2,1,3,0.1757
2025,7,2,1,2,0.1037
2025,7,2,1,8,0.0736
2025,7,2,1,4,0.0848
2025,7,2,1,13,0.022
2025,1,18,5,3,0.0417
2025,1,18,5,6,0.0897
2025,1,18,5,4,0.0795
2025,1,18,5,15,0.2033
2025,1,18,5,16,0.2043
